,GMT_Date,GMT_Time,LMT_Date,LMT_Time,Lat,Lon,Z,CollarID,GMT,LMT,Y,X,00:00:00,,,,kaelus,,keskmine,mediaan,maksimum
20545,09.04.2018,01:30:13,09.04.2018,04:30:13,58.994245,25.5751289,80.51,39790,2018-04-09 01:30:13,2018-04-09 04:30:13,590533.1349,6540537.622,00:29:43,2.949249535,2.949249535,,,,,,
20553,09.04.2018,02:00:13,09.04.2018,05:00:13,58.9942599,25.5750757,91.18,39790,2018-04-09 02:00:13,2018-04-09 05:00:13,590530.0387,6540539.209,00:30:00,3.479397046,3.479397046,,,,,,
20559,09.04.2018,02:30:09,09.04.2018,05:30:09,58.9942804,25.5750293,96.81,39790,2018-04-09 02:30:09,2018-04-09 05:30:09,590527.3187,6540541.429,00:29:56,3.511128776,3.511128776,,,,,,
20565,09.04.2018,03:00:06,09.04.2018,06:00:06,58.9936414,25.5762687,94.09,39790,2018-04-09 03:00:06,2018-04-09 06:00:06,590600.2145,6540471.945,00:29:57,100.7071844,100.7071844,,,,,,
20576,09.04.2018,03:30:29,09.04.2018,06:30:29,58.9933653,25.5758892,104.41,39790,2018-04-09 03:30:29,2018-04-09 06:30:29,590579.1282,6540440.686,00:30:23,37.7058662,37.7058662,,,,,,
20584,09.04.2018,04:00:13,09.04.2018,07:00:13,58.9949701,25.5769483,105.47,39790,2018-04-09 04:00:13,2018-04-09 07:00:13,590635.79,6540620.825,00:29:44,188.8399924,188.8399924,,,,,,
20590,09.04.2018,04:30:13,09.04.2018,07:30:13,58.9965715,25.5765137,107.93,39790,2018-04-09 04:30:13,2018-04-09 07:30:13,590606.6237,6540798.567,00:30:00,180.1195635,180.1195635,,,,,,
20604,09.04.2018,05:00:30,09.04.2018,08:00:30,58.9965487,25.5765826,96.62,39790,2018-04-09 05:00:30,2018-04-09 08:00:30,590610.6425,6540796.121,00:30:17,4.704621741,4.704621741,,,,,,
20607,09.04.2018,05:30:13,09.04.2018,08:30:13,58.9969059,25.5760676,103.04,39790,2018-04-09 05:30:13,2018-04-09 08:30:13,590580.1147,6540835.203,00:29:43,49.59164226,49.59164226,,,,,,
20615,09.04.2018,06:00:05,09.04.2018,09:00:05,58.9969017,25.5759516,106.83,39790,2018-04-09 06:00:05,2018-04-09 09:00:05,590573.4601,6540834.579,00:29:52,6.683785497,6.683785497,,,,,,
20622,09.04.2018,06:30:14,09.04.2018,09:30:14,58.9969263,25.5758875,99.35,39790,2018-04-09 06:30:14,2018-04-09 09:30:14,590569.7125,6540837.232,00:30:09,4.591590509,4.591590509,,,,,,
20634,09.04.2018,07:00:47,09.04.2018,10:00:47,58.9969451,25.5759264,102.76,39790,2018-04-09 07:00:47,2018-04-09 10:00:47,590571.8985,6540839.378,00:30:33,3.063408172,3.063408172,,,,,,
20641,09.04.2018,07:30:12,09.04.2018,10:30:12,58.9968168,25.5758069,111.34,39790,2018-04-09 07:30:12,2018-04-09 10:30:12,590565.3676,6540824.929,00:29:25,15.85614216,15.85614216,,,,,,
20651,09.04.2018,08:00:13,09.04.2018,11:00:13,58.9967331,25.5757877,122.78,39790,2018-04-09 08:00:13,2018-04-09 11:00:13,590564.4833,6540815.582,00:30:01,9.388376593,9.388376593,,,,,,
20660,09.04.2018,08:30:20,09.04.2018,11:30:20,58.9967576,25.5758935,107.14,39790,2018-04-09 08:30:20,2018-04-09 11:30:20,590570.4987,6540818.454,00:30:07,6.665435786,6.665435786,,,,,,
20664,09.04.2018,09:00:15,09.04.2018,12:00:15,58.9968833,25.5757817,111.56,39790,2018-04-09 09:00:15,2018-04-09 12:00:15,590563.7455,6540832.3,00:29:55,15.40582812,15.40582812,,,,,,
20669,09.04.2018,09:30:06,09.04.2018,12:30:06,58.9968923,25.5758028,99.29,39790,2018-04-09 09:30:06,2018-04-09 12:30:06,590564.9344,6540833.331,00:29:51,1.57348058,1.57348058,,,,,,
20681,09.04.2018,10:00:15,09.04.2018,13:00:15,58.9969497,25.5758513,121.12,39790,2018-04-09 10:00:15,2018-04-09 13:00:15,590567.5711,6540839.789,00:30:09,6.975032578,6.975032578,,,,,,
20690,09.04.2018,10:30:30,09.04.2018,13:30:30,58.9968704,25.5759584,94.93,39790,2018-04-09 10:30:30,2018-04-09 13:30:30,590573.9328,6540831.102,00:30:15,10.76658738,10.76658738,,,,,,
20694,09.04.2018,11:00:12,09.04.2018,14:00:12,58.996865,25.5760205,92.95,39790,2018-04-09 11:00:12,2018-04-09 14:00:12,590577.5153,6540830.585,00:29:42,3.619684987,3.619684987,,,,,,
20704,09.04.2018,11:30:13,09.04.2018,14:30:13,58.9969646,25.5759632,93.28,39790,2018-04-09 11:30:13,2018-04-09 14:30:13,590573.9621,6540841.599,00:30:01,11.57290759,11.57290759,,,,,,
20714,09.04.2018,12:00:30,09.04.2018,15:00:30,58.9969525,25.575893,89.43,39790,2018-04-09 12:00:30,2018-04-09 15:00:30,590569.96,6540840.157,00:30:17,4.254073148,4.254073148,,,,,,
20717,09.04.2018,12:30:05,09.04.2018,15:30:05,58.9969197,25.5755204,89.29,39790,2018-04-09 12:30:05,2018-04-09 15:30:05,590548.6356,6540836.001,00:29:35,21.72551671,21.72551671,,,,,,
20732,09.04.2018,13:00:35,09.04.2018,16:00:35,58.9977754,25.576216,117.18,39790,2018-04-09 13:00:35,2018-04-09 16:00:35,590586.3663,6540932.23,00:30:30,103.3614477,103.3614477,,,,,,
20738,09.04.2018,13:30:14,09.04.2018,16:30:14,58.997534,25.5764978,83.17,39790,2018-04-09 13:30:14,2018-04-09 16:30:14,590603.1905,6540905.728,00:29:39,31.39070894,31.39070894,,,,,,
20747,09.04.2018,14:00:30,09.04.2018,17:00:30,58.9975874,25.5765142,98.26,39790,2018-04-09 14:00:30,2018-04-09 17:00:30,590603.9931,6540911.697,00:30:16,6.022418718,6.022418718,,,,,,
20752,09.04.2018,14:30:12,09.04.2018,17:30:12,58.9975721,25.5766084,100.45,39790,2018-04-09 14:30:12,2018-04-09 17:30:12,590609.4459,6540910.121,00:29:42,5.67616815,5.67616815,,,,,,
20759,09.04.2018,15:00:13,09.04.2018,18:00:13,58.9976761,25.5766159,117.99,39790,2018-04-09 15:00:13,2018-04-09 18:00:13,590609.6046,6540921.712,00:30:01,11.59251467,11.59251467,,,,,,
20772,09.04.2018,15:30:25,09.04.2018,18:30:25,58.9984848,25.5761693,97.69,39790,2018-04-09 15:30:25,2018-04-09 18:30:25,590581.8263,6541011.165,00:30:12,93.66639449,93.66639449,,,,,,
20777,09.04.2018,16:00:15,09.04.2018,19:00:15,58.9984906,25.5760062,100.8,39790,2018-04-09 16:00:15,2018-04-09 19:00:15,590572.4396,6541011.59,00:29:50,9.396390866,9.396390866,,,,,,
20788,09.04.2018,16:30:24,09.04.2018,19:30:24,58.998663,25.5761722,98.59,39790,2018-04-09 16:30:24,2018-04-09 19:30:24,590581.5266,6541031.013,00:30:09,21.44301303,21.44301303,,,,,,
20794,09.04.2018,17:00:30,09.04.2018,20:00:30,58.9989302,25.5762569,92.37,39790,2018-04-09 17:00:30,2018-04-09 20:00:30,590585.694,6541060.882,00:30:06,30.15873946,30.15873946,,,,,,
20799,09.04.2018,17:30:12,09.04.2018,20:30:12,58.9989512,25.5764432,93.3,39790,2018-04-09 17:30:12,2018-04-09 20:30:12,590596.3435,6541063.472,00:29:42,10.95996559,10.95996559,,,,,,
20810,09.04.2018,18:00:29,09.04.2018,21:00:29,58.9993862,25.5777148,93.35,39790,2018-04-09 18:00:29,2018-04-09 21:00:29,590668.2678,6541113.631,00:30:17,87.68720827,87.68720827,,,,,,
20814,09.04.2018,18:30:12,09.04.2018,21:30:12,58.9999672,25.5795815,94.13,39790,2018-04-09 18:30:12,2018-04-09 21:30:12,590773.9998,6541180.855,00:29:43,125.292976,125.292976,,,,,,
20823,09.04.2018,19:00:12,09.04.2018,22:00:12,59.0003685,25.5822869,99.93,39790,2018-04-09 19:00:12,2018-04-09 22:00:12,590928.3882,6541229.208,00:30:00,161.7829814,161.7829814,,,,,,
20832,09.04.2018,19:30:13,09.04.2018,22:30:13,59.0003513,25.5823026,97.59,39790,2018-04-09 19:30:13,2018-04-09 22:30:13,590929.3354,6541227.314,00:30:01,2.117740912,2.117740912,,,,,,
20844,09.04.2018,20:00:30,09.04.2018,23:00:30,59.0003982,25.5823006,93.27,39790,2018-04-09 20:00:30,2018-04-09 23:00:30,590929.0973,6541232.534,00:30:17,5.225430673,5.225430673,,,,,,
20846,09.04.2018,20:30:12,09.04.2018,23:30:12,59.0004098,25.582293,97.17,39790,2018-04-09 20:30:12,2018-04-09 23:30:12,590928.6302,6541233.815,00:29:42,1.363946401,1.363946401,,,,,,
20853,09.04.2018,21:00:12,10.04.2018,00:00:12,59.0003605,25.5823176,95.8,39790,2018-04-09 21:00:12,2018-04-10 00:00:12,590930.1731,6541228.359,00:30:00,5.670575618,5.670575618,,,,,,
20863,09.04.2018,21:30:08,10.04.2018,00:30:08,59.0003989,25.582667,97.9,39790,2018-04-09 21:30:08,2018-04-10 00:30:08,590950.1472,6541233.108,00:29:56,20.53113261,20.53113261,,,,,,
20876,09.04.2018,22:00:49,10.04.2018,01:00:49,59.0003652,25.5826363,94.32,39790,2018-04-09 22:00:49,2018-04-10 01:00:49,590948.4719,6541229.314,00:30:41,4.147800595,4.147800595,,,,,,
20877,09.04.2018,22:30:11,10.04.2018,01:30:11,59.0004009,25.5826356,96.6,39790,2018-04-09 22:30:11,2018-04-10 01:30:11,590948.3379,6541233.289,00:29:22,3.97680771,3.97680771,,,,,,
20885,09.04.2018,23:00:12,10.04.2018,02:00:12,59.0007149,25.5828133,95.41,39790,2018-04-09 23:00:12,2018-04-10 02:00:12,590957.7225,6541268.496,00:30:01,36.43679564,36.43679564,,,,,,
20892,09.04.2018,23:30:05,10.04.2018,02:30:05,59.0007402,25.5829607,97.22,39790,2018-04-09 23:30:05,2018-04-10 02:30:05,590966.1249,6541271.513,00:29:53,8.927713803,8.927713803,,,,,,
20900,10.04.2018,00:00:11,10.04.2018,03:00:11,59.0007656,25.5829983,93.18,39790,2018-04-10 00:00:11,2018-04-10 03:00:11,590968.2184,6541274.393,00:30:06,3.56011928,3.56011928,,,,,,
20909,10.04.2018,00:30:29,10.04.2018,03:30:29,59.0007325,25.5830303,93.06,39790,2018-04-10 00:30:29,2018-04-10 03:30:29,590970.144,6541270.75,00:30:18,4.120207644,4.120207644,,,,,,
20913,10.04.2018,01:00:11,10.04.2018,04:00:11,59.0007154,25.5833347,95.38,39790,2018-04-10 01:00:11,2018-04-10 04:00:11,590987.6783,6541269.259,00:29:42,17.59761473,17.59761473,,,,,,
20922,10.04.2018,01:30:12,10.04.2018,04:30:12,59.0006856,25.583351,95.04,39790,2018-04-10 01:30:12,2018-04-10 04:30:12,590988.6932,6541265.963,00:30:01,3.449060509,3.449060509,,,,,,
20928,10.04.2018,02:00:04,10.04.2018,05:00:04,59.0006949,25.583351,96.75,39790,2018-04-10 02:00:04,2018-04-10 05:00:04,590988.6687,6541266.998,00:29:52,1.03592219,1.03592219,,,,,,
20934,10.04.2018,02:30:05,10.04.2018,05:30:05,59.0007077,25.5833742,98.23,39790,2018-04-10 02:30:05,2018-04-10 05:30:05,590989.968,6541268.455,00:30:01,1.952085688,1.952085688,,,,,,
20942,10.04.2018,03:00:07,10.04.2018,06:00:07,58.9989476,25.5792089,113.37,39790,2018-04-10 03:00:07,2018-04-10 06:00:07,590755.2651,6541066.81,00:30:02,309.4287971,309.4287971,,,,,,
20957,10.04.2018,03:31:18,10.04.2018,06:31:18,58.9992392,25.5765505,85.69,39790,2018-04-10 03:31:18,2018-04-10 06:31:18,590601.7548,6541095.688,00:31:11,156.2029862,156.2029862,,,,,,
20958,10.04.2018,04:00:04,10.04.2018,07:00:04,58.9989987,25.576489,95.95,39790,2018-04-10 04:00:04,2018-04-10 07:00:04,590598.8507,6541068.824,00:28:46,27.02133917,27.02133917,,,,,,
20968,10.04.2018,04:30:23,10.04.2018,07:30:23,58.9989091,25.5765142,91.45,39790,2018-04-10 04:30:23,2018-04-10 07:30:23,590600.5332,6541058.88,00:30:19,10.08503622,10.08503622,,,,,,
20981,10.04.2018,05:00:48,10.04.2018,08:00:48,58.9980859,25.5770679,97.56,39790,2018-04-10 05:00:48,2018-04-10 08:00:48,590634.5036,6540967.957,00:30:25,97.06117108,97.06117108,,,,,,
20983,10.04.2018,05:30:12,10.04.2018,08:30:12,58.9980027,25.5770228,92.63,39790,2018-04-10 05:30:12,2018-04-10 08:30:12,590632.13,6540958.632,00:29:24,9.623285833,9.623285833,,,,,,
20994,10.04.2018,06:00:30,10.04.2018,09:00:30,58.9980991,25.5773886,110.67,39790,2018-04-10 06:00:30,2018-04-10 09:00:30,590652.8963,6540969.861,00:30:18,23.60797065,23.60797065,,,,,,
21002,10.04.2018,06:30:13,10.04.2018,09:30:13,58.9980319,25.5772623,87.17,39790,2018-04-10 06:30:13,2018-04-10 09:30:13,590645.8151,6540962.207,00:29:43,10.42718766,10.42718766,,,,,,
21012,10.04.2018,07:00:48,10.04.2018,10:00:48,58.9981824,25.5772652,82.93,39790,2018-04-10 07:00:48,2018-04-10 10:00:48,590645.5876,6540978.97,00:30:35,16.76493463,16.76493463,,,,,,
21014,10.04.2018,07:30:11,10.04.2018,10:30:11,58.9980371,25.57725,108.99,39790,2018-04-10 07:30:11,2018-04-10 10:30:11,590645.0948,6540962.769,00:29:23,16.20844233,16.20844233,,,,,,
21022,10.04.2018,08:00:05,10.04.2018,11:00:05,58.9979854,25.5772069,122.95,39790,2018-04-10 08:00:05,2018-04-10 11:00:05,590642.7537,6540956.954,00:29:54,6.269025299,6.269025299,,,,,,
21030,10.04.2018,08:30:04,10.04.2018,11:30:04,58.9981316,25.5772787,110.83,39790,2018-04-10 08:30:04,2018-04-10 11:30:04,590646.4964,6540973.331,00:29:59,16.79986769,16.79986769,,,,,,
21045,10.04.2018,09:00:28,10.04.2018,12:00:28,58.998199,25.5773852,107.49,39790,2018-04-10 09:00:28,2018-04-10 12:00:28,590652.4393,6540980.981,00:30:24,9.686744424,9.686744424,,,,,,
21049,10.04.2018,09:30:26,10.04.2018,12:30:26,58.9979888,25.5773114,94.72,39790,2018-04-10 09:30:26,2018-04-10 12:30:26,590648.7493,6540957.474,00:29:58,23.79516518,23.79516518,,,,,,
21055,10.04.2018,10:00:13,10.04.2018,13:00:13,58.9980249,25.5772098,98.14,39790,2018-04-10 10:00:13,2018-04-10 13:00:13,590642.8168,6540961.356,00:29:47,7.090121053,7.090121053,,,,,,
21063,10.04.2018,10:30:05,10.04.2018,13:30:05,58.9981047,25.5773053,126.63,39790,2018-04-10 10:30:05,2018-04-10 13:30:05,590648.0952,6540970.372,00:29:52,10.4470247,10.4470247,,,,,,
21075,10.04.2018,11:00:15,10.04.2018,14:00:15,58.9981335,25.5774641,202.87,39790,2018-04-10 11:00:15,2018-04-10 14:00:15,590657.1444,6540973.794,00:30:10,9.674476126,9.674476126,,,,,,
21085,10.04.2018,11:30:48,10.04.2018,14:30:48,58.9980816,25.5773053,122.35,39790,2018-04-10 11:30:48,2018-04-10 14:30:48,590648.1557,6540967.799,00:30:33,10.80395392,10.80395392,,,,,,
21092,10.04.2018,12:00:30,10.04.2018,15:00:30,58.9982584,25.5771737,109.35,39790,2018-04-10 12:00:30,2018-04-10 15:00:30,590640.131,6540987.31,00:29:42,21.09621534,21.09621534,,,,,,
21095,10.04.2018,12:30:11,10.04.2018,15:30:11,58.9985502,25.5762922,99.14,39790,2018-04-10 12:30:11,2018-04-10 15:30:11,590588.7168,6541018.613,00:29:41,60.19416868,60.19416868,,,,,,
21104,10.04.2018,13:00:12,10.04.2018,16:00:12,58.9985594,25.5760336,89.19,39790,2018-04-10 13:00:12,2018-04-10 16:00:12,590573.8339,6541019.289,00:30:01,14.89826421,14.89826421,,,,,,
21113,10.04.2018,13:30:13,10.04.2018,16:30:13,58.9986954,25.5759136,92.92,39790,2018-04-10 13:30:13,2018-04-10 16:30:13,590566.5829,6541034.271,00:30:01,16.64509174,16.64509174,,,,,,
21124,10.04.2018,14:00:29,10.04.2018,17:00:29,58.9989155,25.5763988,101.53,39790,2018-04-10 14:00:29,2018-04-10 17:00:29,590593.8858,6541059.437,00:30:16,37.13131239,37.13131239,,,,,,
21128,10.04.2018,14:30:13,10.04.2018,17:30:13,58.9988945,25.5765312,98.26,39790,2018-04-10 14:30:13,2018-04-10 17:30:13,590601.5482,6541057.277,00:29:44,7.960999634,7.960999634,,,,,,
21138,10.04.2018,15:00:30,10.04.2018,18:00:30,58.9984766,25.5769084,94.74,39790,2018-04-10 15:00:30,2018-04-10 18:00:30,590624.3157,6541011.25,00:30:17,51.35041992,51.35041992,,,,,,
21147,10.04.2018,15:30:22,10.04.2018,18:30:22,58.9983999,25.5767118,117.37,39790,2018-04-10 15:30:22,2018-04-10 18:30:22,590613.2201,6541002.443,00:29:52,14.16591162,14.16591162,,,,,,
21153,10.04.2018,16:00:22,10.04.2018,19:00:22,58.99832,25.576651,112.22,39790,2018-04-10 16:00:22,2018-04-10 19:00:22,590609.9358,6540993.463,00:30:00,9.56146896,9.56146896,,,,,,
21164,10.04.2018,16:30:26,10.04.2018,19:30:26,58.9984248,25.5770202,104.03,39790,2018-04-10 16:30:26,2018-04-10 19:30:26,590630.8753,6541005.632,00:30:04,24.21885803,24.21885803,,,,,,
21173,10.04.2018,17:00:33,10.04.2018,20:00:33,58.9983977,25.5768094,94.19,39790,2018-04-10 17:00:33,2018-04-10 20:00:33,590618.8339,6541002.33,00:30:07,12.48612271,12.48612271,,,,,,
21177,10.04.2018,17:30:12,10.04.2018,20:30:12,58.9985458,25.5767596,101.77,39790,2018-04-10 17:30:12,2018-04-10 20:30:12,590615.5847,6541018.755,00:29:39,16.74323741,16.74323741,,,,,,
21187,10.04.2018,18:00:12,10.04.2018,21:00:12,58.9988434,25.5762337,77.19,39790,2018-04-10 18:00:12,2018-04-10 21:00:12,590584.5881,6541051.185,00:30:00,44.86080361,44.86080361,,,,,,
21192,10.04.2018,18:30:12,10.04.2018,21:30:12,58.9994425,25.5779864,98.92,39790,2018-04-10 18:30:12,2018-04-10 21:30:12,590683.7257,6541120.268,00:30:00,120.8335782,120.8335782,,,,,,
21205,10.04.2018,19:00:25,10.04.2018,22:00:25,59.0001752,25.5824471,94.2,39790,2018-04-10 19:00:25,2018-04-10 22:00:25,590938.1005,6541207.899,00:30:13,269.046091,269.046091,,,,,,
21206,10.04.2018,19:30:04,10.04.2018,22:30:04,59.0003582,25.5830724,94.79,39790,2018-04-10 19:30:04,2018-04-10 22:30:04,590973.5468,6541229.126,00:29:39,41.31586834,41.31586834,,,,,,
21215,10.04.2018,20:00:11,10.04.2018,23:00:11,59.0003489,25.5830874,89.57,39790,2018-04-10 20:00:11,2018-04-10 23:00:11,590974.433,6541228.111,00:30:07,1.347705864,1.347705864,,,,,,
21222,10.04.2018,20:30:03,10.04.2018,23:30:03,59.0003515,25.5831037,95.23,39790,2018-04-10 20:30:03,2018-04-10 23:30:03,590975.3627,6541228.422,00:29:52,0.980536326,0.980536326,,,,,,
21230,10.04.2018,21:00:11,11.04.2018,00:00:11,59.0003492,25.5830962,96.56,39790,2018-04-10 21:00:11,2018-04-11 00:00:11,590974.9379,6541228.156,00:30:08,0.501428402,0.501428402,,,,,,
21239,10.04.2018,21:30:11,11.04.2018,00:30:11,59.0003469,25.5831037,94.38,39790,2018-04-10 21:30:11,2018-04-11 00:30:11,590975.3748,6541227.91,00:30:00,0.501428424,0.501428424,,,,,,
